date,cases(t+14),confirmed,calls(t),complaint(t),Awareness,Larviciding,Fogging,irs,Ovi_Trap,Dewatering,Tyres,water_leakage,Debris,FishSeed,Adult_Mosquitoes,irs_patient,cluster
06/24/2013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12
06/25/2013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12
06/26/2013,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12
06/27/2013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12
06/28/2013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12
06/29/2013,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12
06/30/2013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12
07/01/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
07/02/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
07/03/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
07/04/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
07/05/2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12
07/06/2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12
07/07/2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12
07/08/2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12
07/09/2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12
07/10/2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12
07/11/2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12
07/12/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
07/13/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
07/14/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
07/15/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
07/16/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
07/17/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
07/18/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
07/19/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
07/20/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
07/21/2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12
07/22/2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12
07/23/2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12
07/24/2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12
07/25/2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12
07/26/2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12
07/27/2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12
07/28/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
07/29/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
07/30/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
07/31/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
08/01/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
08/02/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
08/03/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
08/04/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
08/05/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
08/06/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
08/07/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
08/08/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
08/09/2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12
08/10/2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12
08/11/2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12
08/12/2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12
08/13/2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12
08/14/2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12
08/15/2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12
08/16/2013,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,12
08/17/2013,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,12
08/18/2013,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,12
08/19/2013,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,12
08/20/2013,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,12
08/21/2013,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,12
08/22/2013,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,12
08/23/2013,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12
08/24/2013,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12
08/25/2013,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,12
08/26/2013,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,12
08/27/2013,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,12
08/28/2013,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,12
08/29/2013,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,12
08/30/2013,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12
08/31/2013,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12
09/01/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
09/02/2013,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12
09/03/2013,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,12
09/04/2013,0,1,0,0,0,2,0,0,0,0,3,0,0,0,0,0,12
09/05/2013,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,12
09/06/2013,0,0,0,0,0,12,0,0,0,0,3,0,0,0,0,0,12
09/07/2013,0,0,0,0,0,12,0,0,0,0,3,0,0,0,0,0,12
09/08/2013,0,1,0,0,0,12,0,0,0,0,3,0,0,0,0,0,12
09/09/2013,0,1,0,0,0,15,0,0,0,0,1,0,0,0,0,0,12
09/10/2013,0,0,0,0,0,15,0,0,0,0,1,0,0,0,0,0,12
09/11/2013,0,0,0,0,0,16,0,1,0,0,1,0,0,0,0,0,12
09/12/2013,0,0,0,0,0,16,0,1,0,0,1,0,0,0,0,0,12
09/13/2013,0,0,0,0,0,7,0,1,0,0,1,0,0,0,0,0,12
09/14/2013,0,0,0,0,0,7,0,1,0,0,1,0,0,0,0,0,12
09/15/2013,0,0,0,0,0,7,0,1,0,0,1,0,0,0,0,0,12
09/16/2013,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,12
09/17/2013,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,12
09/18/2013,0,0,0,0,0,5,0,0,0,1,2,0,0,0,0,0,12
09/19/2013,0,1,0,0,0,4,0,0,0,1,2,0,0,0,0,0,12
09/20/2013,0,0,0,0,0,4,0,0,0,1,2,0,0,0,0,0,12
09/21/2013,0,0,0,0,0,4,0,0,0,1,2,0,0,0,0,0,12
09/22/2013,0,0,0,0,0,4,0,0,0,1,2,0,0,0,0,0,12
09/23/2013,0,0,0,0,0,4,0,0,0,1,2,0,0,0,0,0,12
09/24/2013,0,1,0,0,0,6,0,0,0,1,2,0,0,0,0,0,12
09/25/2013,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,12
09/26/2013,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,12
09/27/2013,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,12
09/28/2013,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12
09/29/2013,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,12
09/30/2013,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,12
10/01/2013,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,12
10/02/2013,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,12
10/03/2013,0,0,0,0,0,4,0,1,0,0,2,0,0,0,0,0,12
10/04/2013,0,0,0,0,0,4,0,1,0,0,2,0,0,0,0,0,12
10/05/2013,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,12
10/06/2013,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,12
10/07/2013,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,12
10/08/2013,0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,12
10/09/2013,0,0,0,0,0,15,0,0,0,0,2,0,0,0,0,0,12
10/10/2013,0,0,0,0,0,13,0,0,0,0,2,0,0,0,0,0,12
10/11/2013,0,1,0,0,0,13,0,0,0,0,2,0,0,0,0,0,12
10/12/2013,0,1,0,0,0,13,0,0,0,0,2,0,0,0,0,0,12
10/13/2013,0,0,0,0,0,12,0,0,0,0,2,0,0,0,0,0,12
10/14/2013,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,12
10/15/2013,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,12
10/16/2013,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12
10/17/2013,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12
10/18/2013,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12
10/19/2013,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12
10/20/2013,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12
10/21/2013,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,12
10/22/2013,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,12
10/23/2013,0,1,0,0,1,10,0,0,0,0,2,0,0,0,0,0,12
10/24/2013,0,0,0,0,1,10,0,0,0,0,2,0,0,0,0,0,12
10/25/2013,0,0,0,0,1,10,0,0,0,0,2,0,0,0,0,0,12
10/26/2013,0,0,0,0,1,10,0,0,0,0,2,0,0,0,0,0,12
10/27/2013,0,1,0,0,1,10,0,0,0,0,2,0,0,0,0,0,12
10/28/2013,0,1,0,0,1,7,0,0,0,0,0,0,0,0,0,0,12
10/29/2013,0,1,0,0,1,11,0,0,0,0,0,0,0,0,0,0,12
10/30/2013,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12
10/31/2013,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12
11/01/2013,0,2,0,0,4,4,0,0,0,0,0,0,0,0,0,0,12
11/02/2013,0,1,0,0,4,4,0,3,0,0,0,0,0,1,0,0,12
11/03/2013,0,0,0,0,4,13,0,9,0,0,0,0,0,1,0,0,12
11/04/2013,0,1,0,0,4,13,0,20,0,0,0,0,0,1,0,0,12
11/05/2013,0,1,0,0,4,9,0,26,0,0,0,0,0,1,0,0,12
11/06/2013,0,1,0,0,4,14,0,27,1,0,0,0,0,1,0,0,12
11/07/2013,0,0,0,0,4,14,0,28,1,0,0,0,0,1,0,0,12
11/08/2013,0,2,0,0,0,14,0,28,1,0,0,0,0,1,0,0,12
11/09/2013,0,0,0,0,0,14,0,33,1,0,0,0,0,0,0,0,12
11/10/2013,0,1,0,0,0,5,0,27,1,3,0,0,0,0,0,0,12
11/11/2013,0,1,0,0,0,5,0,33,1,4,0,0,0,0,0,0,12
11/12/2013,0,0,0,0,0,7,0,27,1,4,0,0,0,0,0,0,12
11/13/2013,0,1,0,0,1,2,0,26,0,4,0,0,0,0,0,0,12
11/14/2013,0,0,0,0,1,5,0,26,0,4,0,0,0,0,0,0,12
11/15/2013,0,0,0,0,1,5,0,26,0,4,0,0,0,0,0,0,12
11/16/2013,0,2,0,0,1,5,0,18,0,5,0,0,0,0,0,0,12
11/17/2013,0,0,0,0,1,5,0,18,0,2,1,0,0,0,0,0,12
11/18/2013,0,1,0,0,2,6,0,1,0,1,1,0,0,0,0,0,12
11/19/2013,0,1,0,0,2,4,0,23,0,2,1,0,0,0,0,0,12
11/20/2013,0,0,0,0,1,4,0,45,0,2,1,0,0,0,0,0,12
11/21/2013,0,1,0,0,1,1,0,57,0,2,1,0,0,0,0,0,12
11/22/2013,0,0,0,0,1,3,0,89,0,2,1,0,0,0,0,0,12
11/23/2013,0,2,0,0,1,3,0,92,0,1,1,0,0,0,0,0,12
11/24/2013,0,1,0,0,2,4,0,92,0,1,0,0,0,0,0,0,12
11/25/2013,0,1,0,0,1,3,0,119,0,1,0,0,0,0,0,0,12
11/26/2013,0,0,0,0,1,3,0,101,0,0,0,0,0,0,0,0,12
11/27/2013,0,0,0,0,1,3,0,79,0,0,0,0,0,0,0,0,12
11/28/2013,0,0,0,0,1,3,0,66,0,0,0,0,0,0,0,0,12
11/29/2013,0,0,0,0,1,1,0,35,0,0,0,0,0,0,0,0,12
11/30/2013,0,0,0,0,1,1,0,32,0,0,0,0,0,0,0,0,12
12/01/2013,0,2,0,0,0,0,0,32,0,0,0,0,0,0,0,0,12
12/02/2013,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,12
12/03/2013,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12
12/04/2013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12
12/05/2013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12
12/06/2013,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12
12/07/2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12
12/08/2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12
12/09/2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12
12/10/2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12
12/11/2013,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,12
12/12/2013,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,12
12/13/2013,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,12
12/14/2013,0,0,0,0,0,6,0,2,0,0,1,0,0,0,0,0,12
12/15/2013,0,0,0,0,0,6,0,2,0,0,1,0,0,0,0,0,12
12/16/2013,0,0,0,0,0,6,0,2,0,0,1,0,0,0,0,0,12
12/17/2013,0,0,0,0,0,6,0,2,0,0,1,0,0,0,0,0,12
12/18/2013,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,12
12/19/2013,0,0,0,0,0,1,0,2,0,0,1,0,0,3,0,0,12
12/20/2013,0,0,0,0,0,1,0,2,0,0,1,0,0,3,0,0,12
12/21/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12
12/22/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12
12/23/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12
12/24/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12
12/25/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12
12/26/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
12/27/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
12/28/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
12/29/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
12/30/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
12/31/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
06/01/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
06/02/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
06/03/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
06/04/2013,0,0,0,0,0,1,0,0,0,1,26,0,0,0,0,0,13
06/05/2013,0,0,0,0,0,2,0,0,0,2,26,0,0,0,0,0,13
06/06/2013,0,0,0,0,0,3,0,0,0,2,27,0,0,0,0,0,13
06/07/2013,0,0,0,0,0,3,0,0,0,2,27,0,0,0,0,0,13
06/08/2013,0,0,0,0,0,3,0,0,0,4,27,0,0,0,0,0,13
06/09/2013,0,0,0,0,0,3,0,0,0,4,27,0,0,0,0,0,13
06/10/2013,0,0,0,0,0,3,0,0,0,4,27,0,0,0,0,0,13
06/11/2013,0,0,0,0,1,7,0,0,0,6,1,0,0,0,0,0,13
06/12/2013,0,0,0,0,1,6,0,0,0,6,1,0,0,0,0,0,13
06/13/2013,0,0,0,0,1,5,0,0,0,6,0,0,0,0,0,0,13
06/14/2013,0,0,0,0,1,5,0,0,0,6,0,0,0,0,0,0,13
06/15/2013,0,0,0,0,1,5,0,0,0,4,0,0,0,0,0,0,13
06/16/2013,0,0,0,0,1,5,0,0,0,4,0,0,0,0,0,0,13
06/17/2013,0,0,0,0,1,5,0,0,0,4,0,0,0,0,0,0,13
06/18/2013,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,13
06/19/2013,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,13
06/20/2013,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,13
06/21/2013,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,13
06/22/2013,0,0,0,0,1,3,0,1,1,2,1,0,0,0,0,0,13
06/23/2013,0,0,0,0,1,4,0,1,1,2,1,0,0,0,0,0,13
06/24/2013,0,0,0,0,1,4,0,1,1,2,2,0,0,0,0,0,13
06/25/2013,0,0,0,0,1,4,0,1,0,1,2,0,0,0,0,0,13
06/26/2013,0,0,0,0,1,7,0,1,0,0,2,0,0,0,0,0,13
06/27/2013,0,0,0,0,1,8,0,1,0,0,2,0,0,0,0,0,13
06/28/2013,0,0,0,0,2,9,0,1,0,0,7,0,0,0,0,0,13
06/29/2013,0,0,0,0,1,7,0,0,0,0,7,0,0,0,0,0,13
06/30/2013,0,0,0,0,1,6,0,0,0,0,7,0,0,0,0,0,13
07/01/2013,0,0,0,0,4,9,0,0,0,1,15,0,0,0,0,0,13
07/02/2013,0,0,0,0,4,8,0,0,0,2,22,0,0,0,0,0,13
07/03/2013,0,0,0,0,6,5,0,0,0,3,38,0,0,0,0,0,13
07/04/2013,0,0,0,0,6,4,0,0,0,3,38,0,0,0,0,0,13
07/05/2013,0,0,0,0,5,3,0,0,0,3,32,0,0,0,0,0,13
07/06/2013,0,0,0,0,5,3,0,0,0,3,32,0,0,0,0,0,13
07/07/2013,0,0,0,0,5,5,0,0,0,3,32,0,0,0,0,0,13
07/08/2013,0,0,0,0,2,4,0,0,0,7,23,0,0,0,0,0,13
07/09/2013,0,0,0,0,2,4,0,0,0,6,19,0,0,0,0,0,13
07/10/2013,0,0,0,0,1,4,0,0,0,6,6,0,0,0,0,0,13
07/11/2013,0,0,0,0,1,5,0,0,0,7,6,0,0,0,0,0,13
07/12/2013,0,0,0,0,1,7,0,0,0,8,6,0,0,0,0,0,13
07/13/2013,0,0,0,0,1,8,0,0,0,9,6,0,0,0,0,0,13
07/14/2013,0,0,0,0,3,6,0,0,0,10,6,0,0,0,0,0,13
07/15/2013,0,0,0,0,4,5,0,1,0,5,6,0,0,0,0,0,13
07/16/2013,0,0,0,0,4,6,0,1,0,5,3,0,0,0,0,0,13
07/17/2013,0,0,0,0,3,6,0,1,0,6,0,0,0,0,0,0,13
07/18/2013,0,0,0,0,3,9,0,1,0,6,0,0,0,0,0,0,13
07/19/2013,0,0,0,0,3,7,0,1,0,5,0,0,0,0,0,0,13
07/20/2013,0,0,0,0,3,8,0,1,0,5,2,0,0,0,0,0,13
07/21/2013,0,0,0,0,2,9,0,1,0,4,2,0,0,0,0,0,13
07/22/2013,0,0,0,0,1,11,0,0,0,4,2,0,0,0,0,0,13
07/23/2013,0,0,0,0,2,11,0,0,0,5,2,0,0,0,0,0,13
07/24/2013,0,0,0,0,3,14,0,0,0,3,2,0,0,0,0,0,13
07/25/2013,0,0,0,0,3,12,0,0,0,2,21,0,0,0,0,0,13
07/26/2013,0,0,0,0,4,15,0,0,0,6,21,0,0,0,0,0,13
07/27/2013,0,0,0,0,9,13,0,0,0,5,28,0,0,0,0,0,13
07/28/2013,0,0,0,0,8,12,0,0,0,5,28,0,0,0,0,0,13
07/29/2013,0,0,0,0,9,9,0,0,0,5,28,0,0,0,0,0,13
07/30/2013,0,0,0,0,8,12,0,0,0,4,28,0,0,0,0,0,13
07/31/2013,0,0,0,0,8,12,0,0,0,4,28,0,0,0,0,0,13
08/01/2013,0,0,0,0,8,13,0,0,0,4,9,0,0,0,0,0,13
08/02/2013,0,0,0,0,8,13,0,0,0,1,11,0,0,0,0,0,13
08/03/2013,0,0,0,0,3,13,0,2,0,1,2,0,0,0,0,0,13
08/04/2013,0,0,0,0,3,15,0,4,0,2,2,0,0,0,0,0,13
08/05/2013,0,1,0,0,3,15,0,4,0,2,3,0,0,0,0,0,13
08/06/2013,0,0,0,0,3,12,0,4,0,4,3,0,0,0,0,0,13
08/07/2013,0,0,0,0,2,9,0,4,0,4,8,0,0,0,0,0,13
08/08/2013,0,0,0,0,3,7,0,4,0,4,10,0,0,0,0,0,13
08/09/2013,0,0,0,0,2,4,0,4,0,4,8,0,0,0,0,0,13
08/10/2013,0,0,0,0,3,6,0,2,0,5,8,0,0,0,0,0,13
08/11/2013,0,0,0,0,7,6,0,0,0,6,8,0,0,0,0,0,13
08/12/2013,0,0,0,0,6,9,0,0,0,7,8,0,0,0,0,0,13
08/13/2013,0,0,0,0,6,8,0,1,0,5,8,0,0,0,0,0,13
08/14/2013,0,0,0,0,6,8,0,1,0,5,3,0,0,0,0,0,13
08/15/2013,0,0,0,0,5,8,0,1,0,7,1,0,0,0,0,0,13
08/16/2013,0,0,0,0,7,10,0,1,0,7,4,0,0,0,0,0,13
08/17/2013,0,0,0,0,6,11,0,3,0,6,4,0,0,7,0,0,13
08/18/2013,0,0,0,0,6,15,0,3,0,5,4,0,0,7,0,0,13
08/19/2013,0,1,0,0,8,15,0,3,0,5,8,0,0,7,0,0,13
08/20/2013,0,0,0,0,12,36,2,2,0,6,10,0,0,7,0,0,13
08/21/2013,0,0,0,0,12,44,6,2,0,7,10,0,0,7,0,0,13
08/22/2013,0,0,0,0,14,50,6,2,0,6,11,0,0,7,0,0,13
08/23/2013,0,0,0,0,16,54,6,4,0,8,8,0,0,7,0,0,13
08/24/2013,0,0,0,0,16,66,6,3,0,8,8,0,0,0,0,0,13
08/25/2013,0,0,0,0,12,63,6,5,0,7,8,0,0,0,0,0,13
08/26/2013,0,0,0,0,28,68,6,5,0,7,3,0,0,0,0,0,13
08/27/2013,0,0,0,0,31,47,5,5,0,11,3,0,0,0,0,0,13
08/28/2013,0,0,0,0,36,40,1,5,0,10,6,0,0,0,0,0,13
08/29/2013,0,0,0,0,35,39,1,6,0,10,10,0,0,0,0,0,13
08/30/2013,0,0,0,0,32,39,1,4,0,7,10,0,0,0,0,0,13
08/31/2013,0,0,0,0,41,51,2,8,0,9,10,0,0,0,0,0,13
09/01/2013,0,0,0,0,41,54,2,7,0,9,10,0,0,0,0,0,13
09/02/2013,0,0,0,0,25,54,2,7,0,10,12,0,0,0,0,0,13
09/03/2013,0,0,0,0,34,77,2,7,0,8,12,0,0,0,0,0,13
09/04/2013,0,1,0,0,29,86,2,7,1,13,20,0,0,0,0,0,13
09/05/2013,0,1,0,0,47,96,2,6,1,15,27,0,0,0,0,0,13
09/06/2013,0,0,0,0,50,106,2,11,1,20,28,0,0,0,0,0,13
09/07/2013,0,0,0,0,49,83,1,6,2,22,33,0,0,0,0,0,13
09/08/2013,0,0,0,0,49,85,1,5,2,24,41,0,0,0,0,0,13
09/09/2013,0,1,0,0,47,80,1,8,2,24,41,0,0,0,0,0,13
09/10/2013,0,1,0,0,41,64,0,8,2,23,40,0,0,0,0,0,13
09/11/2013,0,0,0,0,41,60,0,9,2,18,29,0,0,0,0,0,13
09/12/2013,0,1,0,0,23,53,0,10,3,16,17,0,0,0,0,0,13
09/13/2013,0,0,0,0,19,53,0,5,3,13,18,0,0,0,0,0,13
09/14/2013,0,0,0,0,18,62,0,6,2,13,15,0,0,0,0,0,13
09/15/2013,0,0,0,0,24,68,0,6,2,12,7,0,0,0,0,0,13
09/16/2013,0,1,0,0,32,71,0,3,2,10,9,0,0,0,0,0,13
09/17/2013,0,0,0,0,43,80,0,4,3,10,10,0,0,0,0,0,13
09/18/2013,0,1,0,0,48,80,0,5,2,11,10,0,0,0,0,0,13
09/19/2013,0,1,0,0,51,76,0,4,2,11,16,0,0,0,0,0,13
09/20/2013,0,1,0,0,52,77,0,5,2,11,20,0,0,0,0,0,13
09/21/2013,0,1,0,0,47,70,0,8,2,10,18,0,0,0,0,0,13
09/22/2013,0,0,0,0,44,58,0,8,2,9,18,0,0,0,0,0,13
09/23/2013,0,0,0,0,36,56,0,8,2,10,15,0,0,0,0,0,13
09/24/2013,0,1,0,0,15,47,2,7,2,13,13,0,0,0,0,0,13
09/25/2013,0,1,0,0,13,44,2,5,3,17,16,0,0,1,0,0,13
09/26/2013,0,0,0,0,17,46,2,5,2,21,12,0,0,1,0,0,13
09/27/2013,0,0,0,0,18,33,2,4,2,23,7,0,0,1,0,0,13
09/28/2013,0,1,0,0,19,35,2,0,2,23,9,0,0,1,0,0,13
09/29/2013,0,0,0,0,19,38,2,0,2,26,12,0,0,1,0,0,13
09/30/2013,0,1,0,0,20,34,2,0,2,25,17,0,0,1,0,0,13
10/01/2013,0,0,0,0,20,27,0,0,2,21,17,0,0,1,0,0,13
10/02/2013,0,0,0,0,17,25,0,0,1,16,16,0,0,0,0,0,13
10/03/2013,0,1,0,0,9,18,0,0,1,11,14,0,0,0,0,0,13
10/04/2013,0,0,0,0,8,18,0,5,1,11,15,0,0,0,0,0,13
10/05/2013,0,0,0,0,10,16,1,5,1,14,17,0,0,0,0,0,13
10/06/2013,0,2,0,0,16,18,2,6,1,16,15,0,0,0,0,0,13
10/07/2013,0,1,0,0,15,25,2,8,1,20,9,0,0,0,0,0,13
10/08/2013,0,1,0,0,16,28,2,9,0,21,9,0,0,2,0,0,13
10/09/2013,0,0,0,0,18,31,2,10,1,22,9,0,0,2,0,0,13
10/10/2013,0,0,0,0,20,39,4,10,1,23,14,0,0,2,0,0,13
10/11/2013,0,1,0,0,20,40,4,5,1,20,14,0,0,2,0,0,13
10/12/2013,0,1,0,0,17,56,3,17,1,17,13,0,0,2,0,0,13
10/13/2013,0,0,0,0,13,62,13,29,1,13,13,0,0,2,0,0,13
10/14/2013,0,1,0,0,13,87,15,27,1,9,13,0,0,2,0,0,13
10/15/2013,0,0,0,0,12,94,101,26,1,9,13,0,0,0,0,0,13
10/16/2013,0,0,0,0,10,90,101,25,0,8,11,0,0,0,0,0,13
10/17/2013,0,0,0,0,8,84,99,25,0,9,6,0,0,0,0,0,13
10/18/2013,0,0,0,0,7,81,99,25,0,8,4,0,0,0,0,0,13
10/19/2013,0,1,0,0,12,93,155,21,1,8,8,0,0,0,0,0,13
10/20/2013,0,1,0,0,7,84,144,12,1,8,8,0,0,0,0,0,13
10/21/2013,0,1,0,0,7,66,142,15,1,8,17,0,0,0,0,0,13
10/22/2013,0,1,0,0,11,66,60,21,1,14,22,0,0,0,0,0,13
10/23/2013,0,2,0,0,14,72,63,23,1,20,25,0,0,0,0,0,13
10/24/2013,0,2,0,0,14,76,64,23,1,18,28,0,0,0,0,0,13
10/25/2013,0,1,0,0,14,81,65,70,1,20,34,0,0,0,0,0,13
